,category,links,news
134,sports,https://en.setopati.com/sports/159460,"
Liverpool equaled the biggest win in English Premier League history after a 9-0 hammering of promoted Bournemouth on Saturday.
Jurgen Klopps side started the campaign slowly, with surprise draws against Fulham and Crystal Palace compounded by Mondays loss at rival Manchester United. But Liverpools fearsome attack looked back to its best at Anfield as the team recorded its first league win and Roberto Firmino and Luis Diaz both grabbed two goals.
Its only the fifth time a team scored nine goals in the league, with Man United (twice) and Leicester the only previous teams to win 9-0.
Firmino, starting in place of suspended summer signing Darwin Nunez, produced a stunning first-half display, which began with Diaz heading home his clipped cross within three minutes of the kickoff.
Firmino then provided the assist for Harvey Elliotts first league goal  a fizzing strike from distance that would have been goal of the day were it not for the Trent Alexander-Arnold stunner that followed.
The Brazil forward set up that goal and celebrated one of his own soon after when turning in a deflected cross -- his first league goal at Anfield since December 2020.
Virgil van Dijk powered home Liverpools fifth on the stroke of halftime, while the onslaught continued just after the break in the form of Chris Mephams own-goal.
Firmino grabbed a second of the afternoon before leaving to a standing ovation.
The goals did not stop there, though, as Fabio Carvalho scored his first for the club and Diaz grabbed his second."
135,sports,https://en.setopati.com/sports/159458,"
Manchester Uniteds stand-in captain Bruno Fernandes made it back-to-back wins for Erik ten Hags team by scoring the only goal in a 1-0 victory over Southampton in the Premier League on Saturday.
Wearing the captains armband in place of the still-benched Harry Maguire, Fernandes steered in a cross from Diogo Dalot in the 55th minute as United followed up Mondays win over Liverpool with another morale-boosting performance.
Having started the season with two straight losses  including a 4-0 drubbing at Brentford  United has now won consecutive league matches for the first time since February.
It was also the teams first clean sheet of the season, thanks in part to David de Geas reflex save to keep out a header from Joe Aribo in the 66th.
Its a result that will give a bit more breathing space to Ten Hag, the Dutch manager who faced a torrent of criticism and skepticism after the teams dismal start to the campaign.
Ten Hags decisions to leave Maguire and star forward Cristiano Ronaldo on the bench were vindicated once again, with center-back pairing Lisandro Martinez and Raphael Varane looking solid in defense.
United did struggle to create quality chances in the first half, although Ten Hag was shaking his head in disbelief that his team didnt go ahead in the 20th minute when they had three shots on goal from close range in the span of a few seconds.
Anthony Elangas effort from a tight angle was saved by goalkeeper Gavin Bazunu before Fernandes and Christian Eriksen both had their follow-up shots blocked by diving defenders.
Southampton had its best first-half chance on the half-hour mark when a corner fell to Armel Bella-Kotchap at the back post, but he lifted it over the crossbar.
United started stronger in the second half and got the goal after a well-worked move down the right flank. Dalot lifted a cross into the area and Fernandes was on hand to sidefoot it inside the far post.
Ronaldo and Uniteds new signing Casemiro  the Portugal stars former teammate at Real Madrid  both came on in the second half.
Substitute Sekou Mara had two chances to equalize for Southampton in injury time, but his spectacular overhead kick was blocked by Dalot and he sidefooted another effort wide of the post a minute later."
136,sports,https://en.setopati.com/sports/159422,"
Finally, there are signs of life at Manchester United.
Against a backdrop of protests against the clubs ownership, United delivered a performance of intensity and spirit to beat fierce rival Liverpool 2-1 on Monday and claim its first points in the Premier League this season.
Composed finishes by Jadon Sancho in the 16th minute and Marcus Rashford in the 53rd earned a victory at Old Trafford that will bring some respite for under-pressure manager Erik ten Hag, who made a huge statement in his team selection by dropping star striker Cristiano Ronaldo and club captain Harry Maguire and was validated.
I wanted a different attitude and that is what I saw them bring on the pitch, said Ten Hag, who has started his tenure at United amid something of a crisis at Englands biggest club. But its only the start.
Suddenly, the heat is on Liverpool  widely expected to be a title contender again this season  with Jrgen Klopps team still waiting for a win after three games and now languishing behind United in the standings on just two points.
Mohamed Salah scored an 81st-minute consolation but it was another below-par display from Liverpool after draws with Fulham and Crystal Palace, even if this was a first league loss in 2022.
In the warm-up, it was the quietest I have heard this stadium and they wanted something to lift them, Liverpool defender Andrew Robertson said. And we gave them it.
What is historically the biggest game in English soccer was preceded by a pre-match protest by thousands of United fans angry at the direction and state of the club under its owners of 17 years, the Glazer family.
The supporters called for the U.S-based Glazers to sell the club as they walked to Old Trafford then gathered on the concourse outside the storied stadium, in front of a large police presence. Many lingered as the match began.
The pressure was on United after losses to Brighton (2-1) and Brentford (4-0) to open the season, and the players fed off a frenzied atmosphere that seemed to affect Liverpool early on.
The start of the game was exactly what everyone expected, what United fans expected. They were after us, Klopp said. They started slightly more aggressive than us.
Lisandro Martinez, an offseason signing at center back who has come under enormous criticism in recent days, was particularly impressive and set the tone by clattering into Salah in the first minute, then barging into the Liverpool forward after getting up off the ground. Later in the first half, Raphael Varane, who replaced Maguire, virtually rugby-tackled Luis Diaz to the ground, to roars of approval from Uniteds fans even if it earned him a booking.
Sanchos goal came in Uniteds best spell of the game, the winger showing great composure to trick James Milner by feigning to shoot, cut back inside and place a shot into the corner as Virgil van Dijk bizarrely stood motionless in front of him. It was the seventh straight Premier League match that Liverpool had fallen behind.
The stadium erupted again when Anthony Martial, a halftime substitute, played through Rashford and the striker sprinted toward the area before placing a calm finish inside the near post.
United had to defend stoutly at times but hung on to end an eight-match winless run against Liverpool and a losing streak of four matches in the league stretching back to the end of last season.
Its down to United to string a run of similar battling performances together, starting at Southampton next weekend. Ten Hag will have Casemiro, whose $60 million signing from Real Madrid was completed Monday, available for that game and the Brazil midfielder was presented on the field before kickoff.
With more signings potentially arriving before the end of the transfer window, things might be looking up for the record 20-time English champions.
We just have to produce like today in every single game, Sancho said."
137,sports,https://en.setopati.com/sports/159418,"
Manchester City was given a major scare by Newcastle before coming from behind to draw 3-3 in a thrilling Premier League game on Sunday.
City needed goals in the space of four minutes after the hour mark from Erling Haaland and Bernardo Silva to salvage a point at St. James Park and maintain the unbeaten start to its title defense.
Newcastle battered City for much of the first half and just after halftime, responding to going behind to Ilkay Gundogans fifth-minute strike with goals from Miguel Almiron, Callum Wilson and then a stunning free kick from Kieran Trippier in the 54th.
Rather than opt for damage limitation, Newcastle  inspired by the individual brilliance of Allan Saint-Maximin  decided attack was the best form of defense and it nearly paid off.
Ultimately it was a goal by Silva, starting for the first time in the league this season after being linked with a move to Barcelona in the summer, that saved City and it came off a brilliant through-ball from Kevin De Bruyne that took out three Newcastle players  going through the legs of one of them.
Newcastle also stayed unbeaten after three games and, funded by the riches of Saudi Arabia, will be proud of a statement display against the champions.
City started strongly, and Silva and Haaland had already combined ominously to allow Rodri to whistle a long-range strike over Nick Popes crossbar when the midfielder was allowed time and space to deliver a cross for Gundogan to control and fire past Pope.
The England goalkeeper had to save with his legs from De Bruyne and Phil Foden in quick succession with the visitors utterly dominant, although the home side should have leveled when Saint-Maximin cut the ball back for Almiron, who skied his shot.
Then Newcastle took over. Ederson had to save at full stretch to keep out Saint-Maximin before substitute Ruben Dias  on for the injured Nathan Ake  deflected Wilsons attempt wide.
The respite proved temporary. Saint-Maximin tricked his way past Kyle Walker and Rodri down the left to cross to the far post where Almiron slid in to turn the ball home. The goal was ruled offside but it was overturned on review.
That Almiron was the scorer was poignant, given he was mocked by City midfielder Jack Grealish in post-title celebrations in May.
Joao Cancelo had to come to Edersons rescue after he had rashly raced from his line to confront Almiron and was easily rounded, but the Brazil goalkeeper was picking the ball out of his net once again six minutes before the break. Saint-Maximin cut inside and fed Wilson, who touched the ball back inside past Dias before dispatching it into the net with the outside of his right foot.
Haaland was unfortunate not to drag the visitors back level within seven minutes of the restart when his shot was tipped onto the foot of a post by Pope, and his misery was compounded two minutes later when the home side extended their lead.
John Stones was penalized for bringing down the flying Saint-Maximin 22 meters out and Trippiers free kick gave Ederson little chance.
Haaland blasted City back into it from close range from Rodris flick back into the area and should have helped himself to a second three minutes later, but was denied by Popes legs.
City was level, however, seconds later when De Bruyne picked out Silvas run.
Trippier was shown a straight red card by referee Jarred Gillett for a cynical trip on De Bruyne, but the official was advised to review the incident and reduced the punishment to a yellow."
138,sports,https://en.setopati.com/sports/159415,"
A bad error by goalkeeper Edouard Mendy prompted a collapse by Chelsea in a 3-0 loss at Leeds on Sunday featuring a first Premier League goal by American winger Brenden Aaronson.
The late sending-off of center back Kalidou Koulibaly completed a miserable afternoon at a lively Elland Road for Chelsea, which fell to a first loss of the season.
It was Aaronson who applied pressure on Mendy after the Senegal international received a back pass in the 33rd minute. Mendy took a slightly heavy touch and tried to go around Aaronson, who dispossessed him and walked the ball into the net to make it 1-0.
Rodrigo glanced home a header from Jack Harrisons free kick in the 37th minute and the roles were reversed for the third goal in the 69th, when Rodrigo arrived in the area to meet a cross with a mis-hit shot that was turned in from close range by Harrison.
Koulibaly, one of Chelseas offseason signings, received his second yellow card in the 84th for pulling back the jersey of substitute Joe Gelhardt.
Chelseas poor performance contrasted sharply with its impressive display in a 2-2 draw with Tottenham last weekend and highlighted a number of weaknesses in its squad.
Notably in attack, where manager Thomas Tuchel looks to be short after letting go Romelu Lukaku and Timo Werner and only bringing in Raheem Sterling from Manchester City. Sterling had a goal disallowed in the first half and also missed a great early chance.
Chelsea also has a shortage of center backs  the suspension of Koulibaly wont help  as well as issues in midfield, with NGolo Kante and Mateo Kovacic injured.
Leeds has opened with two wins and a draw in manager Jesse Marschs first full season in charge.
Spain striker Rodrigo has four goals, making him the top scorer in the league."
139,sports,https://en.setopati.com/sports/159377,"
Two glaring misses then a red card for a reckless headbutt.
It was a home debut to forget for Liverpools big offseason signing, Darwin Nez.
Fortunately for the Reds, another South American came to the rescue at Anfield as a dazzling individual goal by Luis Daz salvaged a 1-1 draw against Crystal Palace in the Premier League on Monday.
In his first competitive start for Liverpool, Nez lost control after jostling with Joachim Andersen off the ball and thrust his head into the face of the Palace defender, with referee Paul Tierney watching on close by in the 57th minute.
The red card was immediately brandished and Nez had to be calmed down by his teammates as he attempted to confront Tierney. Liverpool manager Jrgen Klopp blanked Nez as the Uruguay striker headed down the tunnel.
Its a red card, Klopp said. He was provoked all the time but that is not how to behave.
Nez, an offseason signing from Benfica, earned his first start after a couple of impressive, goalscoring displays off the bench in the Community Shield against Manchester City and then against Fulham, and also because Roberto Firmino was missing through injury.
He missed a very presentable early chance against Palace by miscuing a close-range volley at the back post, and then hit the post from a similar range in the final minute of the first half.
Maybe some frustration had set by the time he was red-carded. As they jostled at the edge of Palaces penalty area, Nez threw his head back at Andersen and missed. Then, when confronted moments later by the aggrieved defender, Nez turned into Andersen and butted him square in the face.
Already trailing because of Wilfried Zahas 32nd-minute goal, Liverpool was really up against it. But even down to 10 men, Klopps team still dominated possession and Daz earned his team a point by cutting in from the left, slipping between two defenders, and curling a shot into the far corner in front of the Kop. The Colombia internationals goal came four minutes after the red card.
Sometimes you need a moment of brilliance, Liverpool midfielder James Milner said, and when you have players like Luis on the pitch, he can create something out of nothing. It was an incredible goal.
Palace relied almost exclusively on the counterattack throughout the match and it was from that means that Zaha opened the scoring, breaking the offside trap to latch onto Eberechi Ezes through-ball and curl a finish into the far corner.
Zaha missed a great chance to snatch a win when he stretched to meet a cross late in the game and hit the post.
Liverpool has now drawn its first two games  Klopps team was held 2-2 by Fulham in the opening weekend  and is already four points behind Manchester City and Arsenal, the early pacesetters.
Its third match will be at Old Trafford next Monday against a beleaguered Manchester United team that has lost both of its games.
Nez will be suspended for that, while Klopp is set to be without a slew of key players, with the likes of Thiago Alcantara, Diogo Jota, Ibrahima Konat and Joel Matip currently out injured. Firmino missed the game as a precaution, according to Liverpool, so could be fit in a weeks time.
Everything went against us during the week, Klopp said. It was crazy  it was like a witch was in the building. Every time somebody else had problems and then putting in such a performance, especially in the circumstances, Im really proud."
140,sports,https://en.setopati.com/sports/159369,"
Antonio Conte and Thomas Tuchel were both sent off after clashing following the final whistle of a feisty 2-2 draw between Chelsea and Tottenham featuring an equalizer in the sixth minute of stoppage time by Spurs striker Harry Kane on Sunday.
As they shook hands on the field, Tuchel seemed to not let go of his grip and intimated that Conte look him in the eyes. Pushing and shoving ensued, just as there had been between the two managers in the technical area during the match at Stamford Bridge. They were then shown red cards.
Conte celebrated Tottenhams first equalizer, by Pierre-Emile Hjbjerg in the 68th minute, by barging into the chest of Tuchel, sparking a melee among the two sets of coaching staff.
Then, after Reece James put Chelsea back in front in the 77th, Tuchel set off on a sprint past Conte and down the touchline, clenching his fist in pure delight.
Kanes goal came in the sixth of seven added-on minutes, the striker glancing in a header that took a touch off the thigh of James before going into the net.
Kalidou Koulibaly had put Chelsea ahead in the 19th minute by meeting a deep corner from Marc Cucurella with a stunning volley that flew high into the net for his first goal since joining in the offseason from Napoli.
Tottenham, which only came to life after the introduction of Richarlison, ended a run of five straight losses to Chelsea in all competitions but remained stuck on just one victory at Stamford Bridge since the Premier League started in 1992.
Both teams have four points from two games."
141,sports,https://en.setopati.com/sports/159357,"
Manchester United plumbed new depths with a 4-0 loss at Brentford on Saturday to send Erik ten Hags team into meltdown after just two games of the Premier League season.
Through a mixture of defensive ineptitude and Brentfords opportunism, United was 4-0 down at halftime for the first time in a Premier League game.
Mistakes by goalkeeper David De Gea gifted the first two goals to Josh Dasilva and Mathias Jensen, Ben Mee nodded in the third at a corner and Bryan Mbeumo hit a slick fourth on the counterattack on a chastening afternoon for the visitors.
Ten Hag, who joined from Ajax in the offseason, had insisted before the game that he was not panicking despite Uniteds lack of new signings but the Dutchman must be worried about this humiliating result, coming a week after a 2-1 home loss to Brighton.
It was a defeat largely of Uniteds own making.
Ten Hag had turned to Cristiano Ronaldo to lead the attack, having started the Portugal star on the bench against Brighton.
But the problems were all at the other end, as United imploded after only 10 minutes thanks to the first mistake from De Gea.
The Spaniard allowed Dasilvas weak long-range shot to squirm through his hands and roll into the net.
De Gea was at fault again eight minutes later, passing to the under-pressure Christian Eriksen as United attempted to play out from the back.
Jensen was alive to the unravelling situation in the United defense and nipped in to rob Eriksen, cut inside and double the lead.
It was a sweet moment for the Bees fans, with Eriksen having spent the second half of last season with Brentford following his recovery from cardiac arrest, only to opt for supposed bigger and better things at United.
It certainly does not look like panning out that way for the Denmark international just yet.
The drinks break in sweltering conditions gave Ten Hag the chance to try to sort out the mess unfolding in front of him, while Bees boss Thomas Frank brought out a tactics board.
There was no change and on the half hour, Mee, an offseason signing from Burnley, bundled in a header at the far post after United failed to deal with a corner headed back into the danger area by Ivan Toney.
Five minutes later, Toney was given space to race forward down the left and tee up strike partner Mbeumo, who beat Luke Shaw before firing home.
With the heat undoubtedly a factor, United got some respite in the second half and Eriksen managed a couple of attempts on goal  a header held by goalkeeper David Raya and a volley skewed wide  both to loud cheers from the partying Brentford fans."
142,sports,https://en.setopati.com/sports/159356,"
Gabriel Jesus didnt take long to make an impression at the Emirates stadium.
The Brazil striker marked his home debut for Arsenal with two goals and two assists in a 4-2 win against Leicester in the Premier League on Saturday.
Jesus, who joined from Manchester City as Arsenals marquee summer signing so far, opened his account for the Gunners in the 23rd minute with a brilliant, curling finish. He got his second in the 35th from a header and had several chances to finish the game at Emirates Stadium with a hat trick.
The two times Leicester found itself back in the match, Arsenal responded right away.
The visitors made it 2-1 from an own goal by William Saliba in the 53rd, but Arsenal midfielder Granit Xhaka restored the home sides two-goal cushion two minutes later. Xhaka scored after Jesus poked a loose ball into his path after Leicester goalkeeper Danny Ward failed to hold on to a routine cross into the box and collided with defender Wesley Fofana.
Leicester attacking midfielder James Maddison made it 3-2 in the 74th when he sent a low shot through the legs of Arsenal goalkeeper Aaron Ramsdale.
A nervous murmur went through the crowd, but the Arsenal team didnt panic as it did in similar situations in recent seasons. Jesus drove forward just a minute later and squared the ball to forward Gabriel Martinelli, who fired a left-footed shot from just outside the area to beat Ward at the back post to make it 4-2.
Leicester also had a penalty decision overturned just before halftime after the referee first pointed to the spot and then was asked to review a coming together of Ramsdale and Leicester forward Jamie Vardy in the box.
On a hot day when the mercury hit around 33 C (91 F), six goals and the pace of the game took a lot out of the players and water breaks were needed in each half. The result means that Arsenal has won both of its opening league games, with Leicester drawing its first match.
Jesus was the focus of Arsenals attack throughout the match, with teammates trying to get him the ball at every opportunity. For his first goal, he took one touch after receiving a pass from Xhaka, set himself and then bent a shot that took a slight deflection to sail in past Ward.
Jesus got a bit of help for his second from Vardy. The Leicester forward flicked the ball backward across the face of goal from a corner, and Jesus headed into an empty net at the back post.
The striker nearly scored a hat trick before halftime when he dominated Leicester defender Jonny Evans with his back to goal, spun around him into the box and fired a low shot saved by Ward. He had multiple chances in the second half as well.
Unlike Arsenal, Leicester has been very quiet in the transfer market. The team only announced its first signing of the transfer window on the eve of Saturdays match. Alex Smithies, a 32-year-old backup goalkeeper who most recently played for Cardiff, signed with the Foxes on a two-year deal."
143,sports,https://en.setopati.com/sports/159355,"
Erling Haaland might not hog all of Manchester Citys goals this season, after all.
Ilkay Gundogan, Kevin De Bruyne and Phil Foden were Citys scorers  along with an own-goal  in a 4-0 win over Bournemouth in the Premier League on Saturday, with Haaland barely getting a sight on goal at Etihad Stadium.
The Norway striker scored both of Citys goals in its opening-weekend 2-0 win at West Ham but was mostly crowded out a week later as Bournemouth sat deep with plenty of men behind the ball in a match that resembled an attack vs defense training exercise.
Citys midfielders reaped the benefits of the extra focus on Haaland.
Gundogans goal did involve Citys new star striker, with Haaland holding off his marker with his back to goal and clipping a ball through to the Germany midfielder. Gundogans left-footed finish found the bottom corner in the 19th for his 50th goal for City.
De Bruyne scored the pick of the goals, the playmaker cutting inside on a counterattack led by Foden in the 31st, beating a defender and bending his shot with the outside of his right foot into the far corner.
De Bruyne returned the favor for Foden six minutes later, slipping a brilliant pass through the legs of a defender and into the path of his teammate, who took a touch and fired in a deflected shot that beat goalkeeper Mark Travers.
Haalands best chance fell in the 73rd when he mishit a first-time shot wide from Jack Grealishs cut-back. The striker was substituted moments later.
The scoring was completed by Jefferson Lerma, who unwittingly turned a cross from Joao Cancelo into his own net from inside Bournemouths six-yard box.
It was a wake-up call for Bournemouth after the promoted team started the season with a surprisingly comfortable 2-0 win over Aston Villa last weekend.
City manager Pep Guardiola again chose to start with Bernardo Silva on the bench. The Portugal midfielder has been linked with a move to Barcelona and didnt start against West Ham, either."
144,sports,https://en.setopati.com/sports/160161,"
Pel was simply The King. He embraced the beautiful game of soccer in his 1958 World Cup debut for Brazil and never really let go.
He won a record three World Cups and was widely regarded as one of his sports greatest players. His majestic and galvanizing presence set him among the most recognizable figures in the world.
Pel died Thursday at 82. He had undergone treatment for colon cancer since 2021.
Pel was among the games most prolific scorers and spent nearly two decades enchanting fans and dazzling opponents. His grace, athleticism and moves on soccers highest stage transfixed all. He orchestrated a fast, fluid style of play that revolutionized the sport  a flair that personified Brazilian elegance on the field.
He carried his country to soccers heights and became a global ambassador for his sport in a journey that began on the streets of Sao Paulo state, where he would kick a sock stuffed with newspapers or rags.
Pel changed everything. He transformed football into art, entertainment, Neymar, a fellow Brazilian soccer player, said on Instagram. Football and Brazil elevated their standing thanks to the King! He is gone, but his magic will endure. Pel is eternal!
In the conversation about soccers greatest player, only the late Diego Maradona, Lionel Messi and Cristiano Ronaldo are mentioned alongside him.
Different sources, counting different sets of games, list Pels goal totals anywhere between 650 (league matches) to 1,281 (all senior matches, some against low-level competition). When Maradona once interviewed Pel, he playfully asked the Brazilian how he accumulated so many goals.
The player who would be dubbed The King was introduced to the world at 17 at the 1958 World Cup in Sweden, the youngest player ever at the tournament.
Pel was the emblem of his countrys World Cup triumph of 1970 in Mexico. He scored in the final and set up Carlos Alberto with a nonchalant pass for the last goal in a 4-1 victory over Italy.
The image of Pel in a bright-yellow Brazil jersey, with the No. 10 stamped on the back, remains alive with soccer fans everywhere. As does his trademark goal celebration  a leap with a right fist thrust high above his head.
Pels fame was such that in 1967 factions of a civil war in Nigeria agreed to a brief cease-fire so he could play an exhibition match in the country. He was knighted by Britains Queen Elizabeth II in 1997. When Pel visited Washington to help popularize the game in North America, it was the U.S. president who stuck out his hand first.
You dont need to introduce yourself because everyone knows who Pel is, Ronald Reagan said.
Pel was Brazils first modern Black national hero but rarely spoke about racism in a country where the rich and powerful tend to hail from the white minority.
Opposing fans taunted Pel with monkey chants at home and all over the world.
He said that he would never play if he had to stop every time he heard those chants, said Angelica Basthi, one of Pels biographers. He is key for Black peoples pride in Brazil, but never wanted to be a flagbearer.
Pels life after soccer took many forms. He was a politician  Brazils Extraordinary Minister for Sport  a wealthy businessman, and an ambassador for UNESCO and the United Nations.
He had roles in movies, soap operas and even composed songs and recorded CDs of popular Brazilian music.
Pel was an ambassador for his sport until his final years but as his health deteriorated his travels and appearances became less frequent. After needing a hip replacement, he started using a cane.
He was often seen in a wheelchair during his final years and did not attend a ceremony to unveil a statue of him representing Brazils 1970 World Cup team.
He gets very shy, he gets very embarrassed, his son Edinho told Globoesporte.com. He doesnt want to go out.
Pel spent his 80th birthday with a few relatives.
Pel spent a month hospitalized in 2021 after surgery to remove a tumor from his colon. Pel said he was ready to play 90 minutes, plus extra time, but soon started chemotherapy.
Born Edson Arantes do Nascimento, in the small city of Tres Coracoes in the interior of Minas Gerais state on Oct. 23, 1940, Pel grew up shining shoes to buy his modest soccer gear. His father was also a player.
Pels talent drew notice when he was 11, and a local professional player brought him to Santos youth squads. Despite his youth and 5-foot-8 frame Pel scored against grown men with the same ease he displayed against friends back home. He debuted with the Brazilian club at 15 in 1956, and the club quickly gained worldwide recognition.
The name Pel came from him mispronouncing the name of a player called Bil. He later became known simply as O Rei  The King.
Pel went to the 1958 World Cup as a reserve but became a key part for his countrys championship team. His first goal, in which he flicked the ball over the head of a defender and raced around him to volley it home, was voted as one of the best in World Cup history.
When Pel scored, veteran Swedish midfielder Sigge Parling said, I have to be honest and say I felt like applauding.
The 1966 World Cup in England  won by the hosts  was a bitter one for Pel, by then already considered the worlds top player. Brazil was knocked out at the group stage and Pel, angry at fouls and hard tackles by Portugal, swore it was his last World Cup.
He changed his mind and was rejuvenated in the 1970 World Cup. In a game against England, he struck a header for a certain score, but the great goalkeeper Gordon Banks flipped the ball over the bar in an astonishing move. Pel likened the save  one of the best in World Cup history  to a salmon climbing up a waterfall. Later, he scored the opening goal in the final against Italy, his last World Cup match.
In all, Pel played 114 matches with Brazil, scoring a record 95 goals  including 77 in official matches. Most of his goals came with Santos, which he led to five national titles, two Copa Libertadores trophies and two club world championships  all in the 1960s.
His run with Santos stretched over three decades until he went into semi-retirement after the 1972 season. Wealthy European clubs tried to sign him, but the Brazilian government intervened to keep him from being sold, declaring him a national treasure.
On the field, Pels energy, vision and imagination drove a gifted Brazilian national team, with intricate passing combinations slicing defenses while leaving room for players to showcase flashy skills.
The fast, fluid style of play exemplified O Jogo Bonito  Portuguese for The Beautiful Game. And at the center of it all, like a maestro in command of his orchestra, was Pel. It was his 1977 autobiography, My Life and the Beautiful Game, that made the phrase part of soccers lexicon.
In 1975, he joined the New York Cosmos of the North American Soccer League. Although he was past his prime at 34 years old, Pel briefly gave soccer a higher profile in North America before ending his career on Oct. 1, 1977, in an exhibition between the Cosmos and Santos. Among the dignitaries on hand was perhaps the only other athlete whose renown spanned the globe  Muhammad Ali.
Pel had two daughters out of wedlock and five children from his first two marriages, to Rosemeri dos Reis Cholbi and Assiria Seixas Lemos. He later married businesswoman Marcia Cibele Aoki."
